8 刷
8 券
8 刺
8 刻
8 効
8 劾
8 卒
8 卓
8 協
8 参
8 叔
8 取
8 受
8 周
8 味
8 呼
8 命
8 和
8 固
8 国
8 坪
8 垂
8 夜
8 奉
8 奇
8 奔
8 妹
8 妻
8 姉
8 始
8 姓
8 委
8 季
8 学
8 定
8 宜
8 宗
8 官
8 宙
8 実
8 宝
8 尚
8 居
8 屈
8 届
8 岩
8 岸
8 岳
8 岬
8 幸
8 底
8 店
8 府
8 延
8 弦
8 往
8 彼
8 征
8 径
8 怖
8 忠
8 性
8 怪
8 念
8 房
8 所
8 承
8 抱
8 抵
8 押
8 拙
8 拍
8 拒
8 拓
8 拘
8 抽
8 招
8 拝
8 担
8 拡
8 拠
8 拐
8 披
8 抹
8 拔
8 放
8 昇
8 明
8 易
8 昔
8 昆
8 服
8 杯
8 東
8 松
8 板
8 析
8 林
8 枚
8 果
8 枝
8 枢
8 枠
8 欧
8 歩
8 武
8 殴
8 毒
8 河
8 沸
8 油
8 治
8 沼
8 況
8 泊
8 泌
8 法
8 波
8 沿
8 泣
8 注
8 泳
8 泥
8 泡
8 炊
8 炎
8 炉
8 版
8 牧
8 物
8 画
8 的
8 盲
8 直
8 知
8 祈
8 祉
8 空
8 突
8 並
8 者
8 肥
8 肩
8 肪
8 肯
8 育
8 肢
8 舎
8 苗
8 若
8 苦
8 英
8 茂
8 茎
8 芽
8 表
8 迭
8 迫
8 述
8 金
8 長
8 門
8 邸
8 邪
8 阻
8 附
8 雨
8 青
8 非
8 斉
8 侃
8 侑
8 尭
8 奈
8 孟
8 弥
8 怜
8 於
8 旺
8 昂
8 昌
8 朋
8 欣
8 苑
8 茉
8 茄
8 茅
8 虎
8 迪
8 采
8 阿
9 九
9 乗
9 亭
9 侯
9 侵
9 便
9 係
9 促
9 俗
9 保
9 信
9 俊
9 冠
9 則
9 削
9 前
9 勅
9 勇
9 南
9 卑
9 巻
9 厘
9 厚
9 単
9 咲
9 哀
9 品
9 型
9 城
9 垣
9 奏
9 契
9 姻
9 姿
9 威
9 孤
9 客
9 宣
9 室
9 封
9 専
9 屋
9 峠
9 峡
9 帝
9 帥
9 幽
9 度
9 建
9 弧
9 待
9 律
9 後
9 怒
9 思
9 怠
9 急
9 恒
9 恨
9 悔
9 括
9 挟
9 拷
9 拾
9 持
9 指
9 挑
9 叙
9 政
9 故
9 施
9 星
9 映
9 春
9 昨
9 昭
9 是
9 昼
9 冒
9 枯
9 柄
9 架
9 某
9 染
9 柔
9 査
9 柱
9 柳
9 栄
9 段
9 泉
9 洋
9 洗
9 津
9 活
9 派
9 海
9 浄
9 浅
9 洪
9 洞
9 炭
9 為
9 牲
9 狩
9 狭
9 独
9 珍
9 甚
9 界
9 畑
9 疫
9 発
9 皇
9 皆
9 盆
9 相
9 盾
9 省
9 看
9 砂
9 研
9 砕
9 祖
9 祝
9 神
9 秋
9 科
9 秒
9 窃
9 紀
9 約
9 紅
9 糾
9 県
9 美
9 耐
9 肺
9 胃
9 背
9 胎
9 胞
9 胆
9 臭
9 茶
9 草
9 荒
9 荘
9 虐
9 衷
9 要
9 計
9 訂
9 変
9 負
9 貞
9 赴
9 軌
9 軍
9 迷
9 追
9 退
9 送
9 逃
9 逆
9 郊
9 郎
9 重
9 限
9 面
9 革
9 音
9 風
9 飛
9 食
9 首
9 香
9 点
9 亮
9 勁
9 哉
9 奎
9 宥
9 彦
9 昴
9 柊
9 柚
9 柾
9 洲
9 洵
9 洸
9 玲
9 眉
9 祐
9 耶
9 胡
9 胤
9 茜
9 虹
9 衿
9 郁
10 十
10 級
10 修
10 俳
10 俵
10 倣
10 倉
10 個
10 倍
10 倒
10 候
10 借
10 値
10 倫
10 倹
10 俸
10 兼
10 凍
10 准
10 剖
10 剛
10 剤
10 剣
10 勉
10 匿
10 原
10 員
10 哲
10 唆
10 唐
10 唇
10 埋
10 夏
10 娘
10 姫
10 娯
10 娠
10 孫
10 宮
10 宰
10 害
10 宴
10 家
10 容
10 宵
10 射
10 将
10 展
10 峰
10 島
10 差
10 師
10 席
10 帯
10 座
10 庫
10 庭
10 弱
10 徐
10 徒
10 従
10 恐
10 恋
10 恭
10 悦
10 恥
10 恩
10 息
10 悟
10 恵
10 悩
10 扇
10 振
10 捕
10 捜
10 挿
10 挙
10 敏
10 料
10 旅
10 既
10 時
10 書
10 朕
10 朗
10 校
10 株
10 核
10 根
10 格
10 栽
10 桃
10 案
10 桑
10 梅
10 桜
10 桟
10 栓
10 帰
10 殉
10 殊
10 残
10 殺
10 流
10 浦
10 浪
10 浮
10 浴
10 浸
10 消
10 涙
10 浜
10 泰
10 烈
10 特
10 班
10 珠
10 畔
10 留
10 畜
10 畝
10 疾
10 病
10 疲
10 症
10 益
10 真
10 眠
10 砲
10 破
10 祥
10 秘
10 租
10 秩
10 称
10 笑
10 粉
10 粋
10 紋
10 納
10 純
10 紙
10 紛
10 素
10 紡
10 索
10 翁
10 耕
10 耗
10 胴
10 胸
10 能
10 脂
10 脅
10 脈
10 致
10 航
10 般
10 荷
10 華
10 蚊
10 蚕
10 衰
10 被
10 討
10 訓
10 託
10 記
10 財
10 貢
10 起
10 軒
10 辱
10 透
10 逐
10 途
10 通
10 速
10 造
10 連
10 逓
10 逝
10 郡
10 配
10 酒
10 酌
10 針
10 陛
10 院
10 陣
10 除
10 降
10 陥
10 隻
10 飢
10 馬
10 骨
10 高
10 鬼
10 党
10 竜
10 倖
10 倭
10 凌
10 唄
10 啄
10 峻
10 恕
10 悌
10 拳
10 晃
10 晏
10 晟
10 朔
10 栗
10 栞
10 桂
10 桐
10 浩
10 矩
10 秦
10 紗
10 紘
10 莉
10 莞
10 赴
10 隼
11 琉
11 紫
11 乾
11 偏
11 停
11 健
11 側
11 偶
11 偽
11 偵
11 剰
11 副
11 動
11 勘
11 務
11 唯
11 唱
11 商
11 問
11 啓
11 喝
11 域
11 執
11 培
11 基
11 堂
11 堀
11 婚
11 婆
11 婦
11 宿
11 寂
11 寄
11 密
11 尉
11 崇
11 崩
11 崎
11 巣
11 帳
11 常
11 庶
11 庸
11 康
11 張
11 強
11 彩
11 彫
11 得
11 患
11 悪
11 悼
11 情
11 惜
11 惨
11 悠
11 捨
11 掃
11 掛
11 措
11 授
11 排
11 描
11 掘
11 採
11 探
11 接
11 控
11 推
11 掲
11 据
11 教
11 救
11 敗
11 斜
11 断
11 旋
11 族
11 曹
11 望
11 械
11 欲
11 殻
11 液
11 涼
11 淑
11 淡
11 深
11 混
11 清
11 添
11 渇
11 渉
11 渋
11 済
11 涯
11 渓
11 猫
11 猛
11 猟
11 率
11 現
11 球
11 理
11 瓶
11 産
11 略
11 異
11 盛
11 盗
11 眼
11 眺
11 票
11 祭
11 移
11 窓
11 窒
11 章
11 笛
11 符
11 第
11 粒
11 粗
11 粘
11 累
11 紺
11 細
11 紹
11 終
11 組
11 紳
11 経
11 翌
11 習
11 粛
11 脳
11 脚
11 脱
11 舶
11 船
11 菊
11 菌
11 菓
11 菜
11 著
11 虚
11 蛍
11 蛇
11 術
11 袋
11 規
11 視
11 訟
11 訪
11 設
11 許
11 訳
11 豚
11 貧
11 貨
11 販
11 貫
11 責
11 赦
11 軟
11 転
11 逮
11 週
11 進
11 逸
11 部
11 郭
11 郵
11 都
11 郷
11 酔
11 釈
11 野
11 釣
11 閉
11 陪
11 陰
11 陳
11 陵
11 陶
11 険
11 陸
11 隆
11 雪
11 項
11 魚
11 鳥
11 麻
11 黄
11 黒
11 斎
11 偲
11 寅
11 峻
11 彗
11 彪
11 彬
11 惇
11 惟
11 捷
11 捺
11 晨
11 梓
11 梢
11 梧
11 梨
11 毬
11 淳
11 渚
11 爽
11 猪
11 琢
11 皐
11 眸
11 笙
11 笹
11 紬
11 絃
11 脩
11 菖
11 菫
11 萌
11 袈
11 鹿
11 亀
12 傍
12 備
12 偉
12 傘
12 割
12 創
12 勝
12 募
12 勤
12 博
12 善
12 喚
12 喜
12 喪
12 喫
12 圏
12 堤
12 堪
12 報
12 堅
12 場
12 塔
12 塁
12 堕
12 塀
12 塚
12 奥
12 婿
12 媒
12 富
12 寒
12 尊
12 尋
12 就
12 属
12 帽
12 幅
12 幾
12 廃
12 廊
12 弾
12 御
12 復
12 循
12 悲
12 惑
12 愉
12 慌
12 惰
12 扉
12 掌
12 提
12 揚
12 換
12 握
12 揮
12 援
12 揺
12 搭
12 敢
12 散
12 敬
12 晩
12 普
12 景
12 晴
12 暁
12 晶
12 暑
12 替
12 最
12 朝
12 期
12 棋
12 棒
12 森
12 棺
12 植
12 検
12 極
12 棚
12 棟
12 欺
12 款
12 殖
12 減
12 渡
12 測
12 港
12 湖
12 湯
12 滋
12 温
12 湿
12 満
12 湾
12 渦
12 焼
12 無
12 焦
12 然
12 煮
12 営
12 猶
12 琴
12 番
12 畳
12 疎
12 痘
12 痛
12 痢
12 登
12 短
12 硝
12 硫
12 硬
12 税
12 程
12 童
12 筆
12 等
12 筋
12 筒
12 答
12 策
12 粧
12 結
12 絶
12 絡
12 絞
12 給
12 統
12 絵
12 着
12 腕
12 脹
12 落
12 葉
12 葬
12 蛮
12 衆
12 街
12 裁
12 裂
12 裕
12 補
12 装
12 覚
12 評
12 訴
12 詐
12 診
12 詔
12 詞
12 詠
12 証
12 象
12 貴
12 買
12 貸
12 費
12 貯
12 貿
12 賀
12 超
12 越
12 距
12 軸
12 軽
12 遂
12 遇
12 遊
12 運
12 遍
12 過
12 道
12 達
12 遅
12 酢
12 量
12 鈍
12 開
12 閑
12 間
12 陽
12 隊
12 階
12 随
12 隅
12 雄
12 集
12 雇
12 雲
12 雰
12 順
12 項
12 飲
12 飯
12 歯
12 凱
12 喬
12 媛
12 嵐
12 巽
12 惣
12 敦
12 斐
12 智
12 椋
12 椎
12 欽
12 渥
12 湧
12 琳
12 瑛
12 皓
12 禄
12 稀
12 竣
12 絢
12 翔
12 萩
12 葵
12 遥
12 須
13 催
13 傑
13 債
13 傷
13 傾
13 働
13 僧
13 勢
13 勧
13 嗣
13 嘆
13 園
13 塊
13 塑
13 塗
13 墓
13 夢
13 奨
13 嫁
13 嫌
13 寝
13 寛
13 幕
13 幹
13 廉
13 微
13 慎
13 慨
13 想
13 愁
13 意
13 愚
13 愛
13 感
13 慈
13 戦
13 損
13 搬
13 携
13 搾
13 摂
13 数
13 新
13 暇
13 暖
13 暗
13 業
13 楽
13 棄
13 楼
13 歳
13 殿
13 源
13 準
13 溶
13 滅
13 滑
13 滞
13 漢
13 滝
13 溝
13 漠
13 煙
13 照
13 煩
13 献
13 猿
13 痴
13 盟
13 睡
13 督
13 碁
13 禍
13 福
13 禁
13 禅
13 稚
13 節
13 絹
13 継
13 続
13 罪
13 置
13 署
13 群
13 義
13 聖
13 腹
13 腰
13 腸
13 艇
13 蒸
13 蓄
13 虜
13 虞
13 裏
13 裸
13 褐
13 解
13 触
13 該
13 試
13 詩
13 詰
13 話
13 詳
13 誇
13 誠
13 誉
13 豊
13 賃
13 資
13 賄
13 賊
13 跳
13 跡
13 践
13 路
13 載
13 較
13 辞
13 農
13 遠
13 遣
13 違
13 酪
13 酬
13 鈴
13 鉛
13 鉄
13 鉱
13 鉢
13 隔
13 雅
13 零
13 雷
13 電
13 靴
13 預
13 頒
13 頑
13 飼
13 飾
13 飽
13 塩
13 鼓
13 嵩
13 嵯
13 暉
13 椰
13 椿
13 楊
13 楓
13 楠
13 滉
13 瑚
13 瑞
13 揺
13 睦
13 禎
13 稔
13 稜
13 舜
13 蒔
13 蒼
13 蓉
13 蓮
13 裟
13 詞
13 靖
13 順
13 鳩
14 像
14 僚
14 僕
14 境
14 増
14 墨
14 塾
14 奪
14 嫡
14 察
14 寡
14 寧
14 層
14 彰
14 徳
14 徴
14 慢
14 態
14 慕
14 慣
14 憎
14 摘
14 旗
14 暮
14 暦
14 構
14 模
14 概
14 様
14 歌
14 歴
14 漁
14 漆
14 漸
14 滴
14 漂
14 漫
14 漏
14 演
14 漬
14 獄
14 疑
14 磁
14 碑
14 種
14 穀
14 稲
14 端
14 管
14 箇
14 算
14 精
14 維
14 綱
14 網
14 綿
14 緑
14 緒
14 練
14 総
14 罰
14 聞
14 腐
14 膜
14 複
14 製
14 語
14 誤
14 誌
14 誓
14 説
14 認
14 誘
14 読
14 豪
14 踊
14 遭
14 適
14 遮
14 酵
14 酷
14 酸
14 銀
14 銃
14 銑
14 銅
